regne,group1_inpn,group2_inpn,i_cd_ref,i_cd_nom_list,i_nom_valid,i_nb_cd_nom,f_cd_ref,f_cd_nom_list,f_nom_valid,f_nb_cd_nom,att_list,att_nb,media_nb,grappe_change,action,cas
Plantae,Trachéophytes,Angiospermes,608842,[608842],"Anacamptis x darcissii (Murr ex Dalla Torre & Sarnth.) B.Bock, 2012",1,1054323,[608842],"Anacamptis x olida nothosubsp. darcissii (Murr ex Dalla Torre & Sarnth.) J.M.H.Shaw, 2017",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Bryophytes,Mousses,434195,[434195],"Didymodon johansenii (R.S.Williams) H.A.Crum, 1969",1,1078944,[434195],"Husnotiella johansenii (R.S.Williams) J.A.Jiménez & M.J.Cano, 2021",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,977715,[977715],"Usnochroma carphineum (Fr.) Søchting, Arup & Frödén, 2013",1,1044173,[977715],"Usnochroma carphinea (Fr.) Søchting, Arup & Frödén, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Ptéridophytes,113548,[113548],"Pilularia minuta Durieu, 1838",1,1045960,[113548],"Pilularia minuta Durieu ex A.Braun, 1864",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,141648,[141648],"Thesium linophyllon subsp. montanum (Ehrh. ex Hoffm.) Čelak., 1871",1,126289,[141648],"Thesium bavarum Schrank, 1786",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,36237,[36237],"Inocybe arenicola (R.Heim) Bon, 1983",1,1043686,[36237],"Pseudosperma arenicola (R.Heim) Matheny & Esteve-Rav., 2019",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,47895,[47895],"Hyaloscypha aureliella (Nyl.) Huhtinen, 1990",1,1043376,[47895],"Eupezizella aureliella (P.Karst.) T.Kosonen, Huhtinen & K.Hansen, 2020",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660566,[660566],Xanthoparmelia pulla subsp. luteonotata (J. Steiner),1,660896,[660566],"Xanthoparmelia luteonotata (J.Steiner) O.Blanco, A.Crespo, Elix, D.Hawksw. & Lumbsch, 2004",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,34652,[34652],"Inocybe pisciodora Donadini & Riousset, 1975",1,1043642,[34652],"Inosperma pisciodorum (Donadini & Riousset) Matheny & Esteve-Rav., 2019",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59530,[59530],"Caloplaca inconnexa (Nyl.) Zahlbr., 1930",1,1041785,[59530],"Athallia inconnexa (Nyl.) S.Y.Kondr. & L.Lokos, 2018",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59490,[59490],"Caloplaca atroflava (Turner) Mong., 1914",1,1042593,[59490],"Kuettlingeria atroflava (Turner) I.V.Frolov, Vondrák & Arup, 2020",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,988075,[988075],"Tricholoma impolitum (Lasch) P.Kumm., 1871",1,33219,[988075],"Tricholoma columbetta (Fr.) P.Kumm., 1871",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,58225,[58225],"Pertusaria hemisphaerica (Flörke) Erichsen, 1932",1,980979,[58225],"Varicellaria hemisphaerica (Flörke) I.Schmitt & Lumbsch, 2012",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Bryophytes,Mousses,903834,[903834],"Didymodon tophaceus subsp. sicculus (M.J.Cano, Ros, García-Zam. & J.Guerra) Jan Kučera, 2018",1,1078940,[903834],"Geheebia siccula (M.J.Cano, Ros, García-Zam. & J.Guerra) J.A.Jiménez & M.J.Cano, 2021",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,929595,[929595],"Titanio ledereri (Staudinger, 1870)",1,782843,[929595],"Cleptotypodes ledereri (Staudinger, 1870)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59312,[59312],"Fulgensia fulgens (Sw.) Elenkin, 1907",1,979201,[59312],"Gyalolechia fulgens (Sw.) Søchting, Frödén & Arup, 2013",1,,,4,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660360,[660360],"Arthonia lapidicola (Taylor) Branth & Rostr., 1869",1,1042036,[660360],"Bryostigma lapidicola (Taylor) S.Y.Kondr. & Hur, 2020",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,618651,[618651],"Aconitum napellus subsp. burnatii (Gáyer) J.-M.Tison, 2010",1,80009,[618651],"Aconitum burnatii Gáyer, 1909",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660094,[660094],"Caloplaca pellodella (Nyl.) Hasse, 1913",1,59390,[660094],"Caloplaca conglomerata (Bagl.) Jatta, 1900",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,57465,[57465],"Toninia candida (Weber) Th.Fr., 1867",1,666508,[57465],"Thalloidima candidum (Weber) A.Massal., 1852",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,56409,[56409],"Collema ligerinum (Hy) Harm., 1905",1,978492,[56409],"Enchylium ligerinum (Hy) Otálora, P.M.Jørg. & Wedin, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,112739,[112739],"Persicaria hydropiper (L.) Spach, 1841",1,112738,[112739],"Persicaria hydropiper (L.) Delarbre, 1800",1,,,6,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,66144,[66144],"Chorthippus eisentrauti (Ramme, 1931)",1,971799,[66144],"Gomphocerippus eisentrauti (Ramme, 1931)",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Bryophytes,Mousses,5295,[5295],"Didymodon sinuosus (Mitt.) Delogne, 1873",1,1078945,[5295],"Husnotiella sinuosa (Mitt.) J.A.Jiménez & M.J.Cano, 2021",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59636,[59636],"Buellia badia (Fr.) A.Massal., 1853",1,666938,[59636],"Monerolechia badia (Fr.) Kalb, 2004",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,66141,"[66141, 913804]","Chorthippus biguttulus (Linnaeus, 1758)",2,913804,"[66141, 913804]","Gomphocerippus biguttulus (Linnaeus, 1758)",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,426091,[426091],"Chorthippus sampeyrensis Nadig, 1986",1,971789,[426091],"Gomphocerippus sampeyrensis (Nadig, 1986)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,66134,"[66134, 971768]","Chorthippus vagans (Eversmann, 1848)",2,971768,"[66134, 971768]","Gomphocerippus vagans (Eversmann, 1848)",2,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,124414,[124414],"Sparganium neglectum Beeby, 1885",1,141334,[124414],"Sparganium erectum subsp. neglectum (Beeby) K.Richt., 1890",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,659176,[659176],"Phaeosporobolus alpinus R.Sant., Alstrup & D.Hawksw., 1990",1,1048215,[659176],"Lichenostigma alpinum (R.Sant., Alstrup & D.Hawksw.) Ertz & Diederich, 2014",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59494,[59494],"Caloplaca arenaria (Pers.) Müll.Arg., 1862",1,977689,[59494],"Rufoplaca arenaria (Pers.) Arup, Søchting & Frödén, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660015,[660015],"Flavocetraria cucullata (Bellardi) Kärnefelt & A.Thell, 1994",1,979188,[660015],"Nephromopsis cucullata (Bellardi) Divakar, A.Crespo & Lumbsch, 2017",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,20221,[20221],"Aedes dorsalis (Meigen, 1830)",1,225115,[20221],"Ochlerotatus dorsalis (Meigen, 1830)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,66138,"[66138, 971791]","Chorthippus brunneus (Thunberg, 1815)",2,971791,"[66138, 971791]","Gomphocerippus brunneus (Thunberg, 1815)",2,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,55480,[55480],"Strigula affinis (A.Massal.) R.C.Harris, 1980",1,1044124,[55480],"Swinscowia affinis (A.Massal.) S.H.Jiang, Lücking & Sérus., 2020",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,161772,[161772],"Charybdis maritima (L.) Speta, 1998",1,124733,[161772],"Squilla maritima (L.) Steinh., 1836",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,409399,[409399],"Otiorhynchus lugdunensis Boheman, 1842",1,11810,[409399],"Otiorhynchus clavipes (Bondsorff, 1785)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660131,[660131],"Caloplaca crenulatella (Nyl.) H.Olivier, 1909",1,977764,[660131],"Xanthocarpia crenulatella (Nyl.) Frödén, Arup & Søchting, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,55658,[55658],"Arthonia spadicea Leight., 1854",1,1042322,[55658],"Diarthonis spadicea (Leight.) Frisch, Ertz, Coppins & P.F.Cannon, 2020",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Arachnides,267122,[267122],"Chthonius nanus Beier, 1953",1,1053564,[267122],"Ephippiochthonius nanus (Beier, 1953)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,93307,[93307],"Cruciata glabra (L.) Ehrend., 1958",1,1077336,[93307],"Cruciata glabra (L.) Opiz, 1852",1,,,4,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Mollusques,Gastéropodes,163389,[163389],"Pseudotachea splendida (Draparnaud, 1801)",1,1049231,[163389],"Iberus splendidus (Draparnaud, 1801)",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,38169,[38169],"Cystoderma fallax A.H.Sm. & Singer, 1945",1,1043610,[38169],"Cystoderma carcharias var. fallax (A.H.Sm. & Singer) I.Saar, 2009",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Protozoa,Myxomycètes,Autres,51047,[51047],"Physarum bivalve Pers., 1795",1,805933,[51047],"Angioridium sinuosum (Bull.) Grev., 1827",1,,,5,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660111,[660111],"Caloplaca irrubescens (Arnold) Zahlbr., 1898",1,977858,[660111],"Squamulea subsoluta (Nyl.) Arup, Søchting & Frödén, 2013",1,,,7,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,612485,[612485],"Gymnadenia nigra subsp. austriaca (Teppner & E.Klein) Teppner & E.Klein, 1998",1,162145,[612485],"Gymnadenia austriaca (Teppner & E.Klein) P.Delforge, 1998",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,231012,[231012],"Blapsidotes vicinus (Gravenhorst, 1829)",1,1052641,[231012],"Gelis vicinus (Gravenhorst, 1829)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,56185,[56185],"Pachyphiale ophiospora Lettau, 1937",1,1042499,[56185],"Gyalecta ophiospora (Lettau) Baloch & Lücking, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,977308,[977308],"Toniniopsis subincompta (Nyl.) Kistenich, Timdal, Bendiksby & S.Ekman, 2018",1,1046334,[977308],"Toniniopsis separabilis (Nyl.) Gerasimova & A.Beck, 2021",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,239312,[239312],"Andrena avara Warncke, 1967",1,1053795,[239312],"Andrena liturata Warncke, 1974",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,245824,[245824],"Rhigognostis hufnagelii (Zeller, 1839)",1,1047847,[245824],"Eidophasia hufnagelii (Zeller, 1839)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,56180,[56180],"Pachyphiale fagicola (Arnold) Zwackh, 1862",1,664147,[56180],"Gyalecta fagicola (Arnold) Kremp., 1861",1,,,4,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,464737,[464737],"Inocybe quietiodor Bon, 1976",1,1043641,[464737],"Inosperma quietiodor (Bon) Matheny & Esteve-Rav., 2019",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,247753,[247753],"Epermenia aequidentellus (E. Hofmann, 1867)",1,782750,[247753],"Epermenia aequidentella (E. Hofmann, 1867)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,58503,[58503],"Lecanora carpinea (L.) Vain., 1888",1,979717,[58503],"Glaucomaria carpinea (L.) S.Y.Kondr., Lőkös & Farkas, 2019",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,131762,[131762],"Asperula aristata subsp. oreophila (Briq.) Hayek, 1924",1,84333,[131762],"Asperula x jordanii E.P.Perrier & Songeon, 1855",1,,,5,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,245413,[245413],"Nemapogon variatella (Clemens, 1860)",1,1050338,[245413],"Nemapogon variatellus (Clemens, 1860)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59559,[59559],"Xanthoria elegans (Link) Th.Fr., 1860",1,1046092,[59559],"Rusavskia elegans (Link) S.Y.Kondr. & Kärnefelt, 2003",1,,,18,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660103,[660103],"Caloplaca maritima (B.de Lesd.) B.de Lesd., 1953",1,977975,[660103],"Flavoplaca maritima (B.de Lesd.) Arup, Frödén & Søchting, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660142,[660142],Caloplaca cecericola B. de Lesd.,1,1043982,[660142],"Rufoplaca cecericola (B.de Lesd.) Cl.Roux, 2023",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,659251,[659251],"Pachyphiale carneola (Ach.) Arnold, 1871",1,664135,[659251],"Gyalecta carneola (Ach.) Hellb., 1896",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660119,[660119],"Caloplaca flavovirescens (Wulfen) Dalla Torre & Sarnth., 1902",1,977845,[660119],"Gyalolechia flavovirescens (Wulfen) Søchting, Frödén & Arup, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660257,[660257],"Bacidia viridifarinosa Coppins & P.James, 1992",1,1041571,[660257],"Aquacidia viridifarinosa (Coppins & P.James) Aptroot, 2018",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Mollusques,Gastéropodes,64185,[64185],"Arion rufus (Linnaeus, 1758)",1,64177,[64185],"Arion ater rufus (Linnaeus, 1758)",1,,,6,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,36272,[36272],"Inocybe cervicolor (Pers.) Quél., 1886",1,1043650,[36272],"Inosperma cervicolor (Pers.) Matheny & Esteve-Rav., 2019",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,57468,[57468],"Toninia diffracta (A.Massal.) Zahlbr., 1901",1,666507,[57468],"Thalloidima diffractum (A.Massal.) A.Massal., 1853",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,658748,[658748],"Strigula ziziphi (A.Massal.) Cl.Roux & Sérus., 2004",1,1042393,[658748],"Dichoporis ziziphi (A.Massal.) S.H.Jiang, Lücking & Sérus., 2020",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,149992,[149992],"Populus nigra var. italica Du Roi, 1772",1,149993,[149992],"Populus nigra var. italica Münchh., 1770",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,30033,[30033],"Cuphophyllus ochraceopallidus (P.D.Orton) Bon, 1985",1,1043532,[30033],"Cuphophyllus virgineus var. ochraceopallidus (P.D.Orton) E.Campo, 2015",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,36253,[36253],"Inocybe bongardii (Weinm.) Quél., 1872",1,1043643,[36253],"Inosperma bongardii (Weinm.) Matheny & Esteve-Rav., 2019",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59362,[59362],"Caloplaca flavorubescens (Huds.) J.R.Laundon, 1976",1,977842,[59362],"Gyalolechia flavorubescens (Huds.) Søchting, Frödén & Arup, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,1015156,[1015156],"Caloplaca lecideina (Müll.Arg.) Cl.Roux, 2020",1,1043506,[1015156],"Pyrenodesmia helygeoides (Vain.) Arnold, 1897",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,56394,[56394],"Collema crispum var. crispum Weber ex F.H.Wigg., 1780",1,953532,[56394],"Blennothallia crispa (Huds.) Otálora, P.M.Jørg. & Wedin, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660604,[660604],"Cladonia arbuscula subsp. mitis (Sandst.) Ruoss, 1987",1,57674,[660604],"Cladonia mitis Sandst., 1918",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660302,[660302],"Aspicilia cupreoglauca B.de Lesd., 1910",1,1051903,[660302],"Aspiciliella cupreoglauca (B.de Lesd.) Zakeri, Divakar & Otte, 2017",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,56953,[56953],"Hypocenomyce caradocensis (Leight. ex Nyl.) P.James & Gotth.Schneid., 1980",1,979514,[56953],"Xylopsora caradocensis (Leight. ex Nyl.) Bendiksby & Timdal, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Arachnides,720110,[720110],"Textrix intermedia Wunderlich, 2008",1,1042726,[720110],"Textrix rubrofoliata Pesarini, 1990",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,717841,[717841],"Pilosella guthnickiana (Hegetschw. & Heer) Soják, 1972",1,1054617,[717841],"Pilosella multiflora (Schleich. ex Gaudin) F.W.Schultz & Sch.Bip., 1865",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,40183,[40183],Battarraea phalloides (Dicks.) Pers.,1,1056071,[40183],"Battarrea phalloides (Dicks.) Pers., 1801",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,140615,[140615],"Saxifraga cuneifolia subsp. cuneifolia L., 1759",1,121031,[140615],"Saxifraga cuneifolia L., 1759",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,55928,[55928],"Diploschistes ocellatus (Fr.) Norman, 1852",1,987232,[55928],"Xalocoa ocellata (Fr.) Kraichak, Lücking & Lumbsch, 2014",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,659202,[659202],"Pertusaria ophthalmiza (Nyl.) Nyl., 1865",1,981005,[659202],"Lepra ophthalmiza (Nyl.) Hafellner, 2016",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,108866,[108866],"Muscari armeniacum Leichtlin ex Baker, 1878",1,1049354,[108866],"Muscari armeniacum H.J.Veitch., 1872",1,,,4,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,340882,[340882],"Nemapogon nevadella (Caradja, 1920)",1,1050334,[340882],"Nemapogon nevadellus (Caradja, 1920)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,58410,[58410],"Aspicilia cupreogrisea (Th.Fr.) Hue, 1912",1,1048866,[58410],"Circinaria cupreogrisea (Th.Fr.) A.Nordin, Savić & Tibell, 2010",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59351,[59351],"Caloplaca concinerascens subsp. cravensis (Clauzade & Wunder) Clauzade & Cl.Roux, 1985",1,1042238,[59351],"Caloplaca cravensis (Clauzade & Wunder) Cl.Roux, 2014",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,219592,[219592],"Smicromyrme verhoeffi Suárez, 1959",1,1052857,[219592],"Smicromyrme dusmeti (Mercet, 1905)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660826,[660826],"Verrucaria macrostoma f. furfuracea B.de Lesd., 1949",1,661006,[660826],"Verrucaria furfuracea (B.de Lesd.) Breuss, 2007",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660008,[660008],"Vulpicida pinastri (Scop.) J.-E.Mattsson & M.J.Lai, 1993",1,59030,[660008],"Cetraria pinastri (Scop.) Gray, 1821",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,81596,[81596],"Aloe mitriformis Mill., 1768",1,81597,[81596],"Aloe perfoliata L., 1753",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Bryophytes,Mousses,434190,[434190],Didymodon bistratosus Hébr. & R.B.Pierrot,1,1078950,[434190],"Zanderella purpurea (Müll.Hal.) J.A.Jiménez & M.J.Cano, 2021",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,110341,[110341],"Ophrys arachnitiformis Gren. & M.Philippe, 1860",1,110479,[110341],"Ophrys splendida Gölz & H.R.Reinhard, 1980",1,,,4,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59409,[59409],"Caloplaca pyracea (Ach.) Zwackh, 1862",1,913198,[59409],"Athallia pyracea (Ach.) Arup, Frödén & Søchting, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,717717,[717717],Vitis riparia x Vitis rupestris ,1,1078348,[717717],"Vitis x instabilis Ardenghi, Galasso, Banfi & Lastrucci, 2014",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,611189,[611189],"Gymnadenia x chanousiana G.Foelsche & W.Foelsche, 1999",1,100618,[611189],"Gymnadenia x suaveolens (Vill.) Rchb.f., 1856",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,54161,[54161],"Synalissa symphorea (Ach.) Nyl., 1857",1,658746,[54161],"Synalissa ramulosa (Hoffm.) Fr., 1825",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,653902,[653902],"Teloschistes chrysophthalmus (L.) Th.Fr., 1861",1,1046208,[653902],"Teloschistes chrysophthalmos (L.) Th.Fr., 1861",1,,,12,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,139512,[139512],"Pulsatilla alpina subsp. alpina (L.) Delarbre, 1800",1,1056227,[139512],"Pulsatilla alpina subsp. alpina (L.) Chaz., 1790",1,,,7,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,36539,[36539],"Inocybe terrigena (Fr.) Kuyper, 1985",1,1043675,[36539],"Mallocybe terrigena (Fr.) Matheny, Vizzini & Esteve-Rav., 2019",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,984651,[984651],"Spinolia segusiana (Giraud, 1863)",1,984652,[984651],"Spinolia lamprosoma (Förster, 1853)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,984982,[984982],"Chrysis coeruleiventris Abeille, 1878",1,219094,[984982],"Chrysis caeruliventris Abeille de Perrin, 1878",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660181,[660181],"Buellia fimbriata (Tuck.) Sheard, 1969",1,59692,[660181],"Buellia tesserata Körb., 1860",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,844904,[844904],"Caloplaca fuscoatroides J.Steiner, 1919",1,1042601,[844904],"Kuettlingeria fuscoatroides (J.Steiner) I.V.Frolov, Vondrák & Arup, 2020",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660468,[660468],"Caloplaca alnetorum Giralt, Nimis & Poelt, 1992",1,1041750,[660468],"Athallia alnetorum (Giralt, Nimis & Poelt) Arup, Frödén & Søchting, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,609941,[609941],"Iberochloe tagis (Hübner, 1804)",1,54437,[609941],"Euchloe tagis (Hübner, 1804)",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59505,[59505],"Caloplaca ferrarii (Bagl.) Jatta, 1910",1,977783,[59505],"Xanthocarpia ferrarii (Bagl.) Frödén, Arup & Søchting, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,674883,[674883],"Zostera noltei Hornem., 1832",1,789156,[674883],"Nanozostera noltei (Hornem.) Toml. & Posl., 2001",1,,,5,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
