code_source	entity_source_pk_value	code_dataset	count_min	count_max	cd_nom	nom_cite	meta_v_taxref	sample_number_proof	digital_proof	non_digital_proof	altitude_min	altitude_max	geom_4326	geom_point	geom_local	date_min	date_max	validation_comment	observers	comment_description	meta_validation_date	meta_create_date	last_action
CEN_PACA_EXPORT	96597284	DFCP	42	42	3285	LARGEN	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1995-03-05 00:00:00	1995-03-05 00:00:00		THIBAULT Marc		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96597279	DFCP	3	3	3285	LARGEN	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1996-01-07 00:00:00	1996-01-07 00:00:00		THIBAULT Marc		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96597289	DFCP	1	1	3285	LARGEN	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1996-02-10 00:00:00	1996-02-10 00:00:00		THIBAULT Marc	imm	\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96597278	DFCP	35	35	3285	LARGEN	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1995-01-22 00:00:00	1995-01-22 00:00:00		THIBAULT Marc		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96597212	DFCP	17	17	3285	LARGEN	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1993-12-21 00:00:00	1993-12-21 00:00:00		DEFOS-DU-RAU Pierre		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96597186	DFCP	8	8	3285	LARGEN	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1986-11-09 00:00:00	1986-11-09 00:00:00		MISIEK Pascal		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96597184	DFCP	3	3	3285	LARGEN	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1986-11-24 00:00:00	1986-11-24 00:00:00		MISIEK Pascal		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96597176	DFCP	2	2	3285	LARGEN	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1986-11-25 00:00:00	1986-11-25 00:00:00		MISIEK Pascal		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96597179	DFCP	8	8	3285	LARGEN	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1996-01-31 00:00:00	1996-01-31 00:00:00		MISIEK Pascal		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96597093	DFCP	17	17	3285	LARGEN	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1994-01-27 00:00:00	1994-01-27 00:00:00		KAYSER Yves	(1 1°H)	\N	2020-02-12 14:04:42.735559	I
