id_synthese	unique_id_sinp	unique_id_sinp_grp	code_source	code_module	entity_source_pk_value	code_dataset	code_nomenclature_geo_object_nature	code_nomenclature_grp_typ	code_nomenclature_obs_meth	code_nomenclature_obs_technique	code_nomenclature_bio_status	code_nomenclature_bio_condition	code_nomenclature_naturalness	code_nomenclature_exist_proof	code_nomenclature_valid_status	code_nomenclature_diffusion_level	code_nomenclature_life_stage	code_nomenclature_sex	code_nomenclature_obj_count	code_nomenclature_type_count	code_nomenclature_sensitivity	code_nomenclature_observation_status	code_nomenclature_blurring	code_nomenclature_source_status	code_nomenclature_info_geo_type	count_min	count_max	cd_nom	nom_cite	meta_v_taxref	sample_number_proof	digital_proof	non_digital_proof	altitude_min	altitude_max	geom_4326	geom_point	geom_local	date_min	date_max	validator	validation_comment	observers	determiner	id_digitiser	code_nomenclature_determination_method	comment_context	comment_description	meta_validation_date	meta_create_date	meta_update_date	last_action
24978707	\N	\N	1	\N	96292074	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	13	13	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1985-10-06 00:00:00	1985-10-06 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978708	\N	\N	1	\N	96291913	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	7	7	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1987-07-07 00:00:00	1987-07-07 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978709	\N	\N	1	\N	96292063	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	70	70	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1984-10-07 00:00:00	1984-10-07 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978710	\N	\N	1	\N	96292273	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	24	24	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1989-04-09 00:00:00	1989-04-09 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978711	\N	\N	1	\N	96291963	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	200	200	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1986-01-12 00:00:00	1986-01-12 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978712	\N	\N	1	\N	96292026	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	149	149	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1989-02-12 00:00:00	1989-02-12 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978713	\N	\N	1	\N	96292189	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	74	74	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1986-03-12 00:00:00	1986-03-12 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978714	\N	\N	1	\N	96292267	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	3	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1989-03-12 00:00:00	1989-03-12 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978715	\N	\N	1	\N	96292362	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	129	129	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1985-01-13 00:00:00	1985-01-13 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978716	\N	\N	1	\N	96291947	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	90	90	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1983-11-13 00:00:00	1983-11-13 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978717	\N	\N	1	\N	96292322	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	117	117	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1987-12-13 00:00:00	1987-12-13 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978718	\N	\N	1	\N	96292048	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	279	279	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1988-02-14 00:00:00	1988-02-14 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978719	\N	\N	1	\N	96291984	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	525	525	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1984-01-15 00:00:00	1984-01-15 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978720	\N	\N	1	\N	96292145	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	480	480	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1989-01-15 00:00:00	1989-01-15 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978721	\N	\N	1	\N	96292200	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	216	216	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1987-03-15 00:00:00	1987-03-15 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978722	\N	\N	1	\N	96292138	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	154	154	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1986-11-15 00:00:00	1986-11-15 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978723	\N	\N	1	\N	96292451	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	47	47	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1987-11-15 00:00:00	1987-11-15 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978724	\N	\N	1	\N	96292239	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	108	108	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1986-02-16 00:00:00	1986-02-16 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978725	\N	\N	1	\N	96292368	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	120	120	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1984-12-16 00:00:00	1984-12-16 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978726	\N	\N	1	\N	96292165	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	295	295	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1988-01-17 00:00:00	1988-01-17 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978727	\N	\N	1	\N	96291889	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1252	1252	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1985-02-17 00:00:00	1985-02-17 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978728	\N	\N	1	\N	96291987	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	19	19	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1985-03-17 00:00:00	1985-03-17 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978729	\N	\N	1	\N	96292472	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	114	114	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1985-11-17 00:00:00	1985-11-17 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978730	\N	\N	1	\N	96292251	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	117	117	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1986-12-17 00:00:00	1986-12-17 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978731	\N	\N	1	\N	96292116	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	198	198	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1984-03-18 00:00:00	1984-03-18 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978732	\N	\N	1	\N	96292001	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	3	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1986-10-18 00:00:00	1986-10-18 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978733	\N	\N	1	\N	96292203	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	254	254	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1984-11-18 00:00:00	1984-11-18 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978734	\N	\N	1	\N	96292395	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	300	300	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1983-12-18 00:00:00	1983-12-18 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978735	\N	\N	1	\N	96292028	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	810	810	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1984-02-19 00:00:00	1984-02-19 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978736	\N	\N	1	\N	96292257	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	174	174	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1985-01-20 00:00:00	1985-01-20 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978737	\N	\N	1	\N	96292052	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	1	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1988-10-20 00:00:00	1988-10-20 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978738	\N	\N	1	\N	96292099	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	117	117	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1988-11-20 00:00:00	1988-11-20 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978739	\N	\N	1	\N	96292179	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	11	11	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1985-12-21 00:00:00	1985-12-21 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978740	\N	\N	1	\N	96291999	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	5	5	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1986-08-23 00:00:00	1986-08-23 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978741	\N	\N	1	\N	96292250	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	1	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1986-07-26 00:00:00	1986-07-26 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	total réserve	\N	2020-02-12 14:04:42.735559	\N	I
24978742	\N	\N	1	\N	96291763	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	184	184	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	0101000020E6100000B1A206D330DC12402DB29DEFA71E4640	01010000206A0800008B6CE77BCE8A29410AD7A39097395841	1988-12-18 00:00:00	1988-12-18 00:00:00	 		BARA Thierry	 	\N	\N	\N	total réserve (+ PR)	\N	2020-02-12 14:04:42.735559	\N	I
24978743	\N	\N	1	\N	96292225	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4	4	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E61000006E861BF0F9011340A4703D0AD7234640	0101000020E61000006E861BF0F9011340A4703D0AD7234640	01010000206A080000C1CAA1C50BA1294114AE47510C3E5841	1996-02-06 00:00:00	1996-02-06 00:00:00	 		OLIOSO Georges	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978744	\N	\N	1	\N	96292226	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	15	15	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E61000006E861BF0F9011340A4703D0AD7234640	0101000020E61000006E861BF0F9011340A4703D0AD7234640	01010000206A080000C1CAA1C50BA1294114AE47510C3E5841	1996-01-10 00:00:00	1996-01-10 00:00:00	 		OLIOSO Georges	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978745	\N	\N	1	\N	96292280	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	3	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E61000006E861BF0F9011340A4703D0AD7234640	0101000020E61000006E861BF0F9011340A4703D0AD7234640	01010000206A080000C1CAA1C50BA1294114AE47510C3E5841	1996-02-18 00:00:00	1996-02-18 00:00:00	 		OLIOSO Georges	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978746	\N	\N	1	\N	96635422	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	54	54	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E61000006B0E10CCD10313400AD7A3703D324640	0101000020E61000006B0E10CCD10313400AD7A3703D324640	01010000206A080000B81E85EBFF9F2941333333D3404A5841	1996-03-16 00:00:00	1996-03-16 00:00:00	 		OLIOSO Georges	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978747	\N	\N	1	\N	96676299	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	1	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E61000006B0E10CCD10313400AD7A3703D324640	0101000020E61000006B0E10CCD10313400AD7A3703D324640	01010000206A080000B81E85EBFF9F2941333333D3404A5841	1996-07-19 00:00:00	1996-07-19 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	Adulte	\N	2020-02-12 14:04:42.735559	\N	I
24978748	\N	\N	1	\N	96638463	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	67	67	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E61000006B0E10CCD10313400AD7A3703D324640	0101000020E61000006B0E10CCD10313400AD7A3703D324640	01010000206A080000B81E85EBFF9F2941333333D3404A5841	1996-02-26 00:00:00	1996-02-26 00:00:00	 		OLIOSO Georges	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978749	\N	\N	1	\N	96292224	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	36	36	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000514EB4AB90121340143FC6DCB52C4640	0101000020E6100000514EB4AB90121340143FC6DCB52C4640	01010000206A080000A4703D4ACCA92941D7A370BD97455841	1996-02-06 00:00:00	1996-02-06 00:00:00	 		OLIOSO Georges	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978750	\N	\N	1	\N	96292199	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	14	14	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E610000004CAA65CE13D1340705F07CE19F94540	0101000020E610000004CAA65CE13D1340705F07CE19F94540	01010000206A08000004560E6D28CC2941EC51B88EEE195841	1996-01-21 00:00:00	1996-01-21 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	BIROE	\N	2020-02-12 14:04:42.735559	\N	I
24978751	\N	\N	1	\N	96291606	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	20	20	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000BF0E9C33A21418403FC6DCB5840C4640	0101000020E6100000BF0E9C33A21418403FC6DCB5840C4640	01010000206A0800000000000082BD2C4100000000472D5841	1996-03-17 00:00:00	1996-03-17 00:00:00	 		REYNAUD Patrice	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978752	\N	\N	1	\N	96291632	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	37	37	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000BF0E9C33A21418403FC6DCB5840C4640	0101000020E6100000BF0E9C33A21418403FC6DCB5840C4640	01010000206A0800000000000082BD2C4100000000472D5841	1996-02-18 00:00:00	1996-02-18 00:00:00	 		REYNAUD Patrice	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978753	\N	\N	1	\N	96291633	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	3	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000F52D73BA2CC61740B7D100DE02194640	0101000020E6100000F52D73BA2CC61740B7D100DE02194640	01010000206A080000EE7C3FF5728A2C417B14AE07A3375841	1996-02-18 00:00:00	1996-02-18 00:00:00	 		REYNAUD Patrice	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978754	\N	\N	1	\N	96293699	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E6100000361FD7868AD114401B9E5E29CBE04540	0101000020E6100000361FD7868AD114401B9E5E29CBE04540	01010000206A080000A245B673ECC72A417B14AE371E065841	1992-06-08 00:00:00	1992-06-08 00:00:00	 		DHERMAIN Frank	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978755	\N	\N	1	\N	96292268	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	2	3283	LARRID	\N	\N	\N	\N	0	0	0101000020E61000004165FCFB8C2B1340BD5296218EF54540	0101000020E61000004165FCFB8C2B1340BD5296218EF54540	01010000206A0800008716D9CE7AC129413D0AD713E5165841	1987-07-12 00:00:00	1987-07-12 00:00:00	 		OLIOSO Georges	 	\N	\N	\N	très jeunes	\N	2020-02-12 14:04:42.735559	\N	I
