unique_id_sinp	unique_id_sinp_grp	code_source	code_module	entity_source_pk_value	code_dataset	count_min	count_max	cd_nom	nom_cite	meta_v_taxref	sample_number_proof	digital_proof	non_digital_proof	altitude_min	altitude_max	geom_4326	geom_point	geom_local	date_min	date_max	validator	validation_comment	observers	determiner	id_digitiser	comment_context	comment_description	meta_validation_date	meta_create_date	meta_update_date	last_action
\N	\N	1	\N	96348320	3	2	2	3272	LARMEL	\N	\N	\N	\N	0	0	0101000020E6100000A796ADF545E21A404182E2C798B34540	0101000020E6100000A796ADF545E21A404182E2C798B34540	01010000206A08000000000000E68F2E41000000804FE45741	1991-12-06 00:00:00	1991-12-06 00:00:00	 		HUIN Denis	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96348312	3	3	3	3272	LARMEL	\N	\N	\N	\N	0	0	0101000020E6100000A796ADF545E21A404182E2C798B34540	0101000020E6100000A796ADF545E21A404182E2C798B34540	01010000206A08000000000000E68F2E41000000804FE45741	1992-01-13 00:00:00	1992-01-13 00:00:00	 		HUIN Denis	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96348281	3	4	4	3272	LARMEL	\N	\N	\N	\N	0	0	0101000020E6100000A796ADF545E21A404182E2C798B34540	0101000020E6100000A796ADF545E21A404182E2C798B34540	01010000206A08000000000000E68F2E41000000804FE45741	1992-07-18 00:00:00	1992-07-18 00:00:00	 		HUIN Denis	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96348295	3	100	100	3272	LARMEL	\N	\N	\N	\N	0	0	0101000020E6100000A796ADF545E21A404182E2C798B34540	0101000020E6100000A796ADF545E21A404182E2C798B34540	01010000206A08000000000000E68F2E41000000804FE45741	1992-11-21 00:00:00	1992-11-21 00:00:00	 		HUIN Denis	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96348288	3	1	1	3272	LARMEL	\N	\N	\N	\N	0	0	0101000020E6100000A796ADF545E21A404182E2C798B34540	0101000020E6100000A796ADF545E21A404182E2C798B34540	01010000206A08000000000000E68F2E41000000804FE45741	1991-12-22 00:00:00	1991-12-22 00:00:00	 		HUIN Denis	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96348290	3	3	3	3272	LARMEL	\N	\N	\N	\N	0	0	0101000020E6100000A796ADF545E21A404182E2C798B34540	0101000020E6100000A796ADF545E21A404182E2C798B34540	01010000206A08000000000000E68F2E41000000804FE45741	1992-07-26 00:00:00	1992-07-26 00:00:00	 		HUIN Denis	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96743336	3	2	2	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	01010000206A080000F0A7C6CBB5D029410000005080DB5741	1996-08-21 00:00:00	1996-08-21 00:00:00	 		DEFOS-DU-RAU Pierre	 	\N	\N	jeunes	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96754424	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	01010000206A080000F0A7C6CBB5D029410000005080DB5741	1995-05-20 00:00:00	1995-05-20 00:00:00	 		DEFOS-DU-RAU Pierre	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96719555	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1993-04-19 00:00:00	1993-04-19 00:00:00	 		BLASCO André	 	\N	\N	ad	2017-10-24 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96740030	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1996-08-02 00:00:00	1996-08-02 00:00:00	 		THIBAULT Marc	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531498	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000FB96395D161313401361C3D32BAD4540	0101000020E6100000FB96395D161313401361C3D32BAD4540	01010000206A0800008B6CE73B7DBD294114AE47117ED95741	1994-07-30 00:00:00	1994-07-30 00:00:00	 		GAUTHIER-CLERC Michel	 	\N	\N	ad	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531530	3	2	2	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000FB96395D161313401361C3D32BAD4540	0101000020E6100000FB96395D161313401361C3D32BAD4540	01010000206A0800008B6CE73B7DBD294114AE47117ED95741	1995-09-03 00:00:00	1995-09-03 00:00:00	 		THIBAULT Marc	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531315	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	01010000206A080000F0A7C6CBB5D029410000005080DB5741	1994-11-26 00:00:00	1994-11-26 00:00:00	 		BLASCO André	 	\N	\N	1juv	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531324	3	4	4	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	01010000206A080000F0A7C6CBB5D029410000005080DB5741	1992-05-02 00:00:00	1992-05-02 00:00:00	 		OLIOSO Georges	 	\N	\N	ad	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531529	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	01010000206A080000F0A7C6CBB5D029410000005080DB5741	1995-09-03 00:00:00	1995-09-03 00:00:00	 		THIBAULT Marc	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531370	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E610000036E50AEF72711240C66D3480B7C04540	0101000020E610000036E50AEF72711240C66D3480B7C04540	01010000206A08000000000000C656294100000000CCE95741	1996-08-28 00:00:00	1996-08-28 00:00:00	 		KAYSER Yves	 	\N	\N	adulte	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531526	3	3	3	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000554D10751F001240FB5C6DC5FECA4540	0101000020E6100000554D10751F001240FB5C6DC5FECA4540	01010000206A080000B6F3FD94830F29418FC2F5B856F25741	1996-04-12 00:00:00	1996-04-12 00:00:00	 		THIBAULT Marc	 	\N	\N	ad	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96735970	3	4	4	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000554D10751F001240FB5C6DC5FECA4540	0101000020E6100000554D10751F001240FB5C6DC5FECA4540	01010000206A080000B6F3FD94830F29418FC2F5B856F25741	1996-03-31 00:00:00	1996-03-31 00:00:00	 		DEFOS-DU-RAU Pierre	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96736056	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000554D10751F001240FB5C6DC5FECA4540	0101000020E6100000554D10751F001240FB5C6DC5FECA4540	01010000206A080000B6F3FD94830F29418FC2F5B856F25741	1994-04-23 00:00:00	1994-04-23 00:00:00	 		OLIOSO Georges	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531327	3	2	2	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1995-04-26 00:00:00	1995-04-26 00:00:00	 		OLIOSO Georges	 	\N	\N	adulte + imm	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531523	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1995-02-12 00:00:00	1995-02-12 00:00:00	 		THIBAULT Marc	 	\N	\N	imm	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531551	3	2	2	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000224F92AE99DC1440E8D9ACFA5CB54540	0101000020E6100000224F92AE99DC1440E8D9ACFA5CB54540	01010000206A080000FED47869FBD62A410AD7A37054E15741	1987-05-30 00:00:00	1987-05-30 00:00:00	 		BAYLE Patrick	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531527	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E610000013D55B035BA51240B30C71AC8BBB4540	0101000020E610000013D55B035BA51240B30C71AC8BBB4540	01010000206A080000B6F3FD148B772941F6285CDF7EE55741	1996-01-26 00:00:00	1996-01-26 00:00:00	 		THIBAULT Marc	 	\N	\N	ad	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531455	3	2	2	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E610000036936FB6B9511D40E6AE25E483D64540	0101000020E610000036936FB6B9511D40E6AE25E483D64540	01010000206A0800009A999959F50130418FC2F5C854045841	1990-02-14 00:00:00	1990-02-14 00:00:00	 		MISIEK Pascal	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531514	3	2	2	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E610000088687407B19312405C2041F163C44540	0101000020E610000088687407B19312405C2041F163C44540	01010000206A080000B4C876BE626B2941713D0AC7F6EC5741	1996-04-25 00:00:00	1996-04-25 00:00:00	 		THIBAULT Marc	 	\N	\N	ad ; ad	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531365	3	70	70	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000A913D044D8F011409D8026C286C74540	0101000020E6100000A913D044D8F011409D8026C286C74540	01010000206A0800008D976E928A062941B81E852B60EF5741	1995-05-22 00:00:00	1995-05-22 00:00:00	 		KAYSER Yves	 	\N	\N	2 ad. nupt	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531396	3	25	25	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000A913D044D8F011409D8026C286C74540	0101000020E6100000A913D044D8F011409D8026C286C74540	01010000206A0800008D976E928A062941B81E852B60EF5741	1995-05-29 00:00:00	1995-05-29 00:00:00	 		KAYSER Yves	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531424	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000183E22A644B2124098DD938785C24540	0101000020E6100000183E22A644B2124098DD938785C24540	01010000206A0800008D976E92837E2941295C8F526EEB5741	1995-09-13 00:00:00	1995-09-13 00:00:00	 		KAYSER Yves	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96654890	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000B9533A58FF871240931804560EB54540	0101000020E6100000B9533A58FF871240931804560EB54540	01010000206A080000DF4F8D975266294100000040F1DF5741	1991-01-06 00:00:00	1991-01-06 00:00:00	 		BLASCO André	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531547	3	22	22	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1988-04-14 00:00:00	1988-04-14 00:00:00	 		BELAUD Michel	 	\N	\N	max 22	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531441	3	2	2	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1994-09-03 00:00:00	1994-09-03 00:00:00	 		BOET Maurice	 	\N	\N	2 imm	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531435	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1996-02-04 00:00:00	1996-02-04 00:00:00	 		BOET Maurice	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531433	3	6	6	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1996-03-07 00:00:00	1996-03-07 00:00:00	 		BOET Maurice	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531440	3	8	8	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1996-04-08 00:00:00	1996-04-08 00:00:00	 		BOET Maurice	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531443	3	6	6	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1996-04-20 00:00:00	1996-04-20 00:00:00	 		BOET Maurice	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531454	3	7	7	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-04-11 00:00:00	1996-04-11 00:00:00	 		MISIEK Pascal	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531451	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-03-12 00:00:00	1996-03-12 00:00:00	 		MISIEK Pascal	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531542	3	350	350	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1985-04-10 00:00:00	1985-04-10 00:00:00	 		BELAUD Michel	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531548	3	210	210	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1985-04-12 00:00:00	1985-04-12 00:00:00	 		BELAUD Michel	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531541	3	200	200	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1985-04-18 00:00:00	1985-04-18 00:00:00	 		BELAUD Michel	 	\N	\N	38% d'adultes	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531438	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-06-08 00:00:00	1996-06-08 00:00:00	 		BOET Maurice	 	\N	\N	ad	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531432	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1995-08-16 00:00:00	1995-08-16 00:00:00	 		BOET Maurice	 	\N	\N	juv	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531437	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-08-25 00:00:00	1996-08-25 00:00:00	 		BOET Maurice	 	\N	\N	ad	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531434	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-08-29 00:00:00	1996-08-29 00:00:00	 		BOET Maurice	 	\N	\N	ad	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531444	3	114	114	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1990-04-05 00:00:00	1990-04-05 00:00:00	 		MISIEK Pascal	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531452	3	78	78	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-04-06 00:00:00	1986-04-06 00:00:00	 		MISIEK Pascal	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531459	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1991-01-07 00:00:00	1991-01-07 00:00:00	 		MISIEK Pascal	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531447	3	5	5	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1991-01-12 00:00:00	1991-01-12 00:00:00	 		MISIEK Pascal	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531448	3	4	4	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1991-06-19 00:00:00	1991-06-19 00:00:00	 		MISIEK Pascal	 	\N	\N	1ad 3E	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531446	3	8	8	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1989-03-02 00:00:00	1989-03-02 00:00:00	 		MISIEK Pascal	 	\N	\N	ad.	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531453	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1990-01-07 00:00:00	1990-01-07 00:00:00	 		MISIEK Pascal	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531458	3	8	8	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1990-02-12 00:00:00	1990-02-12 00:00:00	 		MISIEK Pascal	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531457	3	17	17	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1989-03-13 00:00:00	1989-03-13 00:00:00	 		MISIEK Pascal	 	\N	\N	ad.	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531550	3	21	21	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000E73A8DB454BE134040A4DFBE0ECC4540	0101000020E6100000E73A8DB454BE134040A4DFBE0ECC4540	01010000206A0800009CC420304D222A41CDCCCCBCFCF35741	1989-04-23 00:00:00	1989-04-23 00:00:00	 		BAYLE Patrick	 	\N	\N	20ad1imm	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531397	3	2	2	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E61000007407B133858E12406ABC749318C44540	0101000020E61000007407B133858E12406ABC749318C44540	01010000206A080000000000003C68294100000080B4EC5741	1994-07-25 00:00:00	1994-07-25 00:00:00	 		KAYSER Yves	 	\N	\N	ad	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531312	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000B37BF2B0506B12401D38674469AF4540	0101000020E6100000B37BF2B0506B12401D38674469AF4540	01010000206A080000931804D65F552941295C8F521DDB5741	1995-09-26 00:00:00	1995-09-26 00:00:00	 		BLASCO André	 	\N	\N	Juvénile	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531515	3	2	2	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000EE5F596952AA1140A69BC420B0BA4540	0101000020E6100000EE5F596952AA1140A69BC420B0BA4540	01010000206A08000017D9CE379FDC28417B14AE0764E45741	1995-12-31 00:00:00	1995-12-31 00:00:00	 		THIBAULT Marc	 	\N	\N	1°H	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531517	3	32	32	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	01010000206A0800002DB29DAF4F612941C3F5288C47E15741	1996-04-29 00:00:00	1996-04-29 00:00:00	 		THIBAULT Marc	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531494	3	13	13	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	01010000206A0800000AD7A3B04F612941C3F5288C47E15741	1996-05-10 00:00:00	1996-05-10 00:00:00	 		TOURENQ Christophe	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96719544	3	18	18	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	01010000206A0800000AD7A3B04F612941C3F5288C47E15741	1996-05-14 00:00:00	1996-05-14 00:00:00	 		TOURENQ Christophe	 	\N	\N	2 nuptiale	2017-10-24 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96719536	3	11	11	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	01010000206A0800000AD7A3B04F612941C3F5288C47E15741	1996-05-18 00:00:00	1996-05-18 00:00:00	 		TOURENQ Christophe	 	\N	\N	1 nuptiale	2017-10-24 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96477059	3	5	5	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	01010000206A0800000AD7A3B04F612941C3F5288C47E15741	1996-05-20 00:00:00	1996-05-20 00:00:00	 		TOURENQ Christophe	 	\N	\N	1ers été	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531414	3	21	21	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	01010000206A0800000AD7A3B04F612941C3F5288C47E15741	1996-05-11 00:00:00	1996-05-11 00:00:00	 		KAYSER Yves	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531554	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000FC1D8A027DC212407C61325530C24540	0101000020E6100000FC1D8A027DC212407C61325530C24540	01010000206A0800005C8FC2B591882941A4703DEA2CEB5741	1995-09-25 00:00:00	1995-09-25 00:00:00	 		PINEAU Olivier	 	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96719518	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000D5B2B5BE48C8124088635DDC46CB4540	0101000020E6100000D5B2B5BE48C8124088635DDC46CB4540	01010000206A08000023DBF93ED28A294185EB51B8E3F25741	1996-05-09 00:00:00	1996-05-09 00:00:00	 		KAYSER Yves	 	\N	\N	ad	2017-10-24 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531549	3	6	6	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000DAE6C6F484851340D0B359F5B9B24540	0101000020E6100000DAE6C6F484851340D0B359F5B9B24540	01010000206A0800000000000064032A410000004068DE5741	1989-04-23 00:00:00	1989-04-23 00:00:00	 		BAYLE Patrick	 	\N	\N	ad.	\N	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96531386	3	1	1	3274	LARMIN	\N	\N	\N	\N	0	0	0101000020E6100000E3361AC05BA01240D122DBF97EC24540	0101000020E6100000E3361AC05BA01240D122DBF97EC24540	01010000206A080000F4FDD4B8787329415C8FC2C561EB5741	1996-06-13 00:00:00	1996-06-13 00:00:00	 		KAYSER Yves	 	\N	\N	jeune	\N	2020-02-12 14:04:42.735559	\N	I
